request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
127,sustained,warmup,1777004440.44418,1777004440.481566,37.38594055175781,200,41ee37a7-5957-4354-8365-17a54b8575e6,,3.540,111.580,0.0000000879
128,sustained,warmup,1777004440.464343,1777004440.504746,40.402889251708984,200,bdc0c352-5d23-4550-b94b-4d0ba8d9e804,,3.330,111.580,0.0000000879
129,sustained,warmup,1777004440.483105,1777004440.5287838,45.67885398864746,200,dd5081aa-4b26-4917-9aa8-00896d819a33,,3.520,111.580,0.0000000879
130,sustained,warmup,1777004440.503853,1777004440.538841,34.9879264831543,200,ca67eeb9-2485-40ee-b417-7b1f9c570124,,3.550,111.580,0.0000000879
131,sustained,warmup,1777004440.5233989,1777004440.5604632,37.064313888549805,200,9b7cd79e-ea54-48ce-9a0d-c998dfc6be97,,3.260,111.580,0.0000000879
132,sustained,warmup,1777004440.542954,1777004440.580394,37.44006156921387,200,163bbef5-6f78-488a-b3be-2648fcf12785,,4.080,111.580,0.0000001098
133,sustained,warmup,1777004440.562596,1777004440.609459,46.86284065246582,200,67e888b6-2959-4396-853a-2fd56f7ff228,,3.460,111.580,0.0000000879
134,sustained,warmup,1777004440.58237,1777004440.624508,42.137861251831055,200,27eb25d8-a9b7-4c31-a9d0-783ba4d5baa9,,3.460,111.580,0.0000000879
135,sustained,warmup,1777004440.603103,1777004440.641518,38.41519355773926,200,368a42ca-846b-4576-a1a2-4ae54e7b61e9,,3.400,111.580,0.0000000879
136,sustained,warmup,1777004440.622709,1777004440.674309,51.599979400634766,200,525f3b07-b32c-449f-8f1f-50ea3d6ae4f5,,3.510,111.580,0.0000000879
137,sustained,warmup,1777004440.642383,1777004440.6798642,37.481069564819336,200,0887e364-f063-4cac-bd8f-12acb1eab5bc,,3.490,111.580,0.0000000879
138,sustained,warmup,1777004440.663287,1777004440.712119,48.83217811584473,200,4471eefe-279d-48da-9727-15b8bb87b0f3,,3.830,111.580,0.0000000879
139,sustained,warmup,1777004440.682367,1777004440.728178,45.81093788146973,200,0f7c29b3-fbc8-4350-bd71-5323c79527bb,,3.400,111.580,0.0000000879
140,sustained,warmup,1777004440.703228,1777004440.745829,42.60110855102539,200,674277dd-263a-4754-9f76-dc7fd440fec8,,3.590,111.580,0.0000000879
141,sustained,warmup,1777004440.7231271,1777004440.772387,49.25990104675293,200,25fb49d0-aaee-4fdb-b706-c3e2cdfe7aa5,,3.580,111.580,0.0000000879
142,sustained,warmup,1777004440.74343,1777004440.786774,43.34402084350586,200,a72504c4-81f4-4001-ad8e-53df7bfe9525,,3.540,111.580,0.0000000879
143,sustained,warmup,1777004440.763463,1777004440.810509,47.04594612121582,200,2f446808-32a6-4641-a9b8-32fb9080ae08,,3.720,111.580,0.0000000879
144,sustained,warmup,1777004440.782638,1777004440.8237839,41.14580154418945,200,9aa36dfa-d77f-41ee-b8db-0b12efb60623,,3.680,111.580,0.0000000879
145,sustained,warmup,1777004440.8037171,1777004440.848112,44.39496994018555,200,58821d30-5eda-4e07-bdd0-3d23b9e00bbd,,3.580,111.580,0.0000000879
146,sustained,warmup,1777004440.8233202,1777004440.867824,44.50392723083496,200,9ce621a5-f337-4635-95c8-3599cd679d4d,,3.650,111.580,0.0000000879
147,sustained,warmup,1777004440.843439,1777004440.8892941,45.855045318603516,200,c33ae35b-07b6-4d7e-8019-37bf3ca89668,,3.420,111.580,0.0000000879
148,sustained,warmup,1777004440.8628638,1777004440.90446,41.596174240112305,200,ca4ca4fb-fc54-49fc-8471-3b4b42abd64d,,3.250,111.580,0.0000000879
149,sustained,warmup,1777004440.8835359,1777004440.9249668,41.43095016479492,200,dea7060d-375e-4deb-b836-56adb3884ef1,,3.290,111.580,0.0000000879
150,sustained,warmup,1777004440.9036071,1777004440.951068,47.46079444885254,200,b4fa21f3-5f6c-48b2-91dd-03e91e2bdbc3,,3.580,111.580,0.0000000879
151,sustained,warmup,1777004440.9227679,1777004440.967537,44.7690486907959,200,b5e618d0-a2b2-405a-9bdd-41341f21d22f,,3.480,111.580,0.0000000879
152,sustained,warmup,1777004440.9443789,1777004440.993092,48.71320724487305,200,7eabb844-70a0-4f51-bc6c-21ad195f5737,,7.300,111.580,0.0000001757
153,sustained,warmup,1777004440.9637692,1777004441.0080519,44.28267478942871,200,d6784be4-2f78-4a15-8c6f-9b74a3777491,,3.290,111.580,0.0000000879
154,sustained,warmup,1777004440.983556,1777004441.032955,49.39889907836914,200,fdae32de-376d-4e5d-a8f0-b30c9637e136,,3.440,111.580,0.0000000879
155,sustained,warmup,1777004441.004862,1777004441.046345,41.48292541503906,200,d0e3c09e-193d-4c95-8f76-64410c92cad0,,3.640,111.580,0.0000000879
156,sustained,warmup,1777004441.024696,1777004441.065929,41.23282432556152,200,73c768c7-4339-4e32-8aa3-430a417478b1,,3.580,111.580,0.0000000879
157,sustained,warmup,1777004441.0443468,1777004441.0921469,47.80006408691406,200,51201449-9bc5-4df3-9c48-5eb4bb94000e,,3.460,111.580,0.0000000879
158,sustained,warmup,1777004441.0637078,1777004441.103116,39.408206939697266,200,1a6db91a-8684-471c-a75e-1d234043a51a,,4.100,111.580,0.0000001098
159,sustained,warmup,1777004441.084219,1777004441.127676,43.45703125,200,1e554beb-04dd-49cd-b454-d342dda36128,,3.300,111.580,0.0000000879
160,sustained,warmup,1777004441.103588,1777004441.145493,41.90492630004883,200,5008c1c2-6e7e-41da-9668-1bb6bbecd083,,3.350,111.580,0.0000000879
161,sustained,warmup,1777004441.124496,1777004441.161269,36.772966384887695,200,086fcdbb-b0f3-410b-ab90-bdc44f8ed193,,3.670,111.580,0.0000000879
162,sustained,warmup,1777004441.143779,1777004441.186176,42.39702224731445,200,d1b90a71-abe2-470f-8728-a5e1f96b612f,,3.460,111.580,0.0000000879
163,sustained,warmup,1777004441.163025,1777004441.204198,41.17298126220703,200,ed335764-c14e-4c86-a681-a7321c20360c,,3.410,111.580,0.0000000879
164,sustained,warmup,1777004441.184531,1777004441.225534,41.00298881530762,200,b471f74c-02f6-4d05-b211-69cc68462e90,,3.380,111.580,0.0000000879
165,sustained,warmup,1777004441.203725,1777004441.247191,43.46585273742676,200,d2fae8fe-59a1-49a7-a439-957f3e694e9c,,4.930,111.580,0.0000001098
166,sustained,warmup,1777004441.223839,1777004441.266377,42.53792762756348,200,07155dd4-fd40-4fe3-a9dc-a319abee2174,,3.450,111.580,0.0000000879
167,sustained,warmup,1777004441.244509,1777004441.287919,43.41006278991699,200,eaa39428-5f2f-434b-91d1-e0435e3eff23,,3.510,111.580,0.0000000879
168,sustained,warmup,1777004441.2643719,1777004441.301465,37.093162536621094,200,ff91086c-5b96-4fe4-a33d-cfe798c2141a,,3.290,111.580,0.0000000879
169,sustained,warmup,1777004441.284571,1777004441.325867,41.29600524902344,200,82fdea28-0d3d-43b9-ad7e-6248dbecc6b2,,3.630,111.580,0.0000000879
170,sustained,warmup,1777004441.302999,1777004441.35376,50.76098442077637,200,39807a04-5fe8-4230-a0b0-310874e3713e,,3.730,111.580,0.0000000879
171,sustained,warmup,1777004441.323932,1777004441.36221,38.27810287475586,200,e5a463bd-f007-4a73-a847-33dfc635c323,,3.540,111.580,0.0000000879
