request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
124,burst,spike,1777006214.451442,1777006214.903323,451.88093185424805,200,6eab2e65-ddd5-49bb-aa70-a68edf32dad8,,143.630,36.240,0.0000066724
125,burst,spike,1777006214.453426,1777006214.938803,485.37707328796387,200,4391650a-0031-4c9f-a028-abde0a1befdc,,,,
126,burst,spike,1777006214.45553,1777006214.905613,450.08301734924316,200,89b6a49c-4457-45ae-8580-d22f5dd31524,,154.500,36.240,0.0000070019
127,burst,spike,1777006214.457491,1777006214.933353,475.8620262145996,200,cf533293-fa10-47d7-a47c-253a2515cf65,,,,
128,burst,spike,1777006214.460644,1777006214.941859,481.2150001525879,200,7503211e-b08e-42cf-80a1-20096adf9199,,,,
129,burst,spike,1777006214.461339,1777006214.913323,451.9839286804199,200,261b34c5-5001-407f-9553-1e3d9421f2e1,,143.470,36.240,0.0000066175
130,burst,spike,1777006214.463378,1777006214.9769542,513.5762691497803,200,00ad67a1-b3d7-4dcd-a1f4-317f38ef5db8,,179.810,36.240,0.0000080179
131,burst,spike,1777006214.4655318,1777006214.933175,467.64326095581055,200,a60eead5-c4ac-4d17-90ef-ce6be50058ab,,,,
132,burst,spike,1777006214.467504,1777006214.9572558,489.75181579589844,200,bc78e1f3-b99c-4418-a7d9-907a716541d7,,155.210,36.240,0.0000074413
133,burst,spike,1777006214.4702878,1777006214.9583519,488.0640506744385,200,b063a462-c62f-4535-ad77-8d3ebe907d08,,,,
134,burst,spike,1777006214.471401,1777006214.954271,482.87010192871094,200,4a0a3534-0b22-43d4-b17b-3b43dc6b260d,,,,
135,burst,spike,1777006214.473536,1777006214.976754,503.2179355621338,200,78866a23-0b9a-4193-862e-5a7caf2f837f,,151.960,37.193,0.0000074138
136,burst,spike,1777006214.4753642,1777006214.9647691,489.40491676330566,200,763cfcd5-fab2-44bd-bef0-bc715696cf37,,156.630,36.240,0.0000073863
137,burst,spike,1777006214.477525,1777006214.851982,374.45712089538574,200,38be78a0-c88d-4868-8c91-f73a62b6bdb6,,158.030,39.101,0.0000043659
138,burst,spike,1777006214.480215,1777006214.940108,459.89298820495605,200,f06252dc-33be-409f-9c3c-788091e18baa,,144.590,37.193,0.0000068372
139,burst,spike,1777006214.48134,1777006214.9762712,494.9312210083008,200,d1102156-ed3e-4866-87e9-b92911bae5d5,,,,
140,burst,spike,1777006214.4839091,1777006214.9891021,505.19299507141113,200,de34c818-c6cc-4675-b721-b578994cf0d6,,,,
141,burst,spike,1777006214.485424,1777006215.034404,548.9799976348877,200,4ba284fc-8544-4cfd-a4f3-34c6a5c3274d,,,,
142,burst,spike,1777006214.487516,1777006214.846557,359.0409755706787,200,4da9c95d-6104-433a-99b4-95bab9fbf6b3,,142.650,38.147,0.0000039266
143,burst,spike,1777006214.4893272,1777006214.965188,475.8608341217041,200,67954d9d-3e59-45eb-9fe3-71825fedeb50,,,,
144,burst,spike,1777006214.491529,1777006214.826505,334.9759578704834,200,bc1c7701-6bd9-43b0-96c4-a3580f3536e6,,131.160,37.193,0.0000036245
145,burst,spike,1777006214.493503,1777006214.953521,460.0179195404053,200,94ffde69-85d9-4f0b-9794-94c4c57ec247,,,,
146,burst,spike,1777006214.495496,1777006214.9588952,463.39917182922363,200,87bb84ca-fee6-4dcb-9ae9-cbf2c707b26b,,,,
147,burst,spike,1777006214.497504,1777006214.858689,361.18507385253906,200,8d5e6264-babb-48ce-ab65-66d55d94864c,,154.590,40.054,0.0000042561
148,burst,spike,1777006214.4995031,1777006214.981589,482.0859432220459,200,95b0ec3e-bbcb-450f-a013-98674de5201c,,,,
