request_id,function_label,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,response_snippet
158,exp1-java-x86,warmup,1777023056.071858,1777023056.369371,297.5130081176758,200,de722dfe-09b6-4c53-a17c-98c38bcb0dd7,,
159,exp1-java-x86,warmup,1777023056.120706,1777023056.417335,296.6289520263672,200,b8fba312-843b-4df2-b5cf-ca7a888132a0,,
160,exp1-java-x86,warmup,1777023056.169508,1777023056.455329,285.82096099853516,200,3555e230-b94f-491d-84de-b85f45a1003a,,
161,exp1-java-x86,warmup,1777023056.2209961,1777023056.5194051,298.40898513793945,200,559cd87b-c9f1-4fc4-837c-a20d66ebcd65,,
162,exp1-java-x86,warmup,1777023056.270993,1777023056.5563772,285.3841781616211,200,35e5f9e0-07e3-4857-81ec-c69f484193cc,,
163,exp1-java-x86,warmup,1777023056.32103,1777023056.610167,289.1371250152588,200,1e9c93f4-1a08-4656-9f52-db94462c2f15,,
164,exp1-java-x86,warmup,1777023056.3695319,1777023056.692661,323.12917709350586,200,6402984b-3426-495c-8865-eacd718b9d01,,
165,exp1-java-x86,warmup,1777023056.419316,1777023056.716596,297.27983474731445,200,eae20023-558e-4517-aaf2-ab4b81dad0e4,,
166,exp1-java-x86,warmup,1777023056.4707,1777023056.777621,306.92100524902344,200,19192519-0235-4b2e-8888-289f56e62a78,,
144,exp1-java-x86,warmup,1777023055.369256,1777023056.7779148,1408.658742904663,200,e9db30c6-bc68-491f-9627-f88abc0de8ab,,
167,exp1-java-x86,warmup,1777023056.5195441,1777023056.840736,321.19178771972656,200,1ad155f1-8f91-489a-a1a9-2507c79f8e02,,
168,exp1-java-x86,warmup,1777023056.569498,1777023056.855623,286.12494468688965,200,cfd179ad-44ab-4de1-89ff-4a5b49f13b67,,
169,exp1-java-x86,warmup,1777023056.6210098,1777023056.907748,286.73815727233887,200,e83a5508-b097-4b1a-b188-eb4de2810007,,
170,exp1-java-x86,warmup,1777023056.670753,1777023056.952814,282.0611000061035,200,1eb36012-ee83-4993-93bc-e35515504397,,
171,exp1-java-x86,warmup,1777023056.719541,1777023057.035952,316.41101837158203,200,3b65efc7-39e8-49f8-9b6b-4ce5d3b0f61f,,
172,exp1-java-x86,warmup,1777023056.7710478,1777023057.057888,286.84020042419434,200,68fe9986-4de0-4271-a5fe-d8fd56a33aa0,,
173,exp1-java-x86,warmup,1777023056.8206851,1777023057.134954,314.2688274383545,200,5312df70-ddea-4661-a023-6b9b431d466f,,
174,exp1-java-x86,warmup,1777023056.870996,1777023057.155921,284.9249839782715,200,5a5fc7cb-6683-492a-9e75-99b67e8e363e,,
175,exp1-java-x86,warmup,1777023056.9209769,1777023057.2111108,290.1339530944824,200,467e7ac9-00ec-40be-87a7-a4ce2aaee774,,
176,exp1-java-x86,warmup,1777023056.969824,1777023057.291274,321.44999504089355,200,be4c64c8-cae7-464e-b7e5-7ddfd5dfd6be,,
177,exp1-java-x86,warmup,1777023057.020701,1777023057.327182,306.48112297058105,200,adecf53d-0428-48d3-b3c3-d6066577562c,,
178,exp1-java-x86,warmup,1777023057.0694,1777023057.3501399,280.73978424072266,200,aade0e60-ecc8-4b1f-b5af-19bc274913fc,,
179,exp1-java-x86,warmup,1777023057.119457,1777023057.4281652,308.70819091796875,200,1d7e6c54-aae7-4025-b2dd-ae57b1502240,,
180,exp1-java-x86,warmup,1777023057.170982,1777023057.4400508,269.06895637512207,200,adbe01a1-f80c-481b-92f0-d0b64d2f2476,,
181,exp1-java-x86,warmup,1777023057.2192042,1777023057.518613,299.4089126586914,200,8ab6df7b-e91c-4a14-bd37-436b3c2b4d05,,
182,exp1-java-x86,warmup,1777023057.2695968,1777023057.5895722,319.9753761291504,200,9b41a6cb-9bb6-4eef-ba4a-a0ca6a7a7e35,,
183,exp1-java-x86,warmup,1777023057.320697,1777023057.616402,295.70484161376953,200,37c25f81-f89a-4466-b822-d6f21e5d8376,,
184,exp1-java-x86,warmup,1777023057.37073,1777023057.645497,274.7671604156494,200,447a030a-31db-48e7-9c5c-9a0b25596858,,
